Id_estacio;Nom_Est;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;Longitud;Latitud;vereda;SUBREGION
26175030;NACIONAL GRANJA LA [26175030];100;98;27;54;98;37;50;13;84;22;93;63;44;23;30;9;6;77;26;86;21;16;1;72;99;33;79;42;11;64;5;82;88;23;21;4;37;0;38;61;44;45;44;88;62;77;57;73;87;16;6;71;83;(3-6);20;Antioquia;Támesis;MagdalenaCauca;RíoFRíoyOtrosDirectosalCauca;4702059;2190452;EL LIBANO;SUROESTE
26175040;TUNEZ HACIENDA [26175040];100;13;77;17;60;73;40;82;57;91;91;71;10;90;94;59;23;40;5;20;64;37;80;24;75;15;18;96;14;28;42;17;22;28;42;82;62;55;48;0;85;95;80;78;100;2;34;22;17;51;34;37;76;(3-6);20;Antioquia;Fredonia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4706528;2199603;PUENTE IGLESIAS;SUROESTE
26175050;RIOSUCIO [26175050];100;78;89;96;72;91;7;21;24;30;93;63;46;44;58;24;77;61;70;83;57;3;32;96;65;4;55;60;36;5;18;73;86;59;8;75;75;17;84;63;94;15;38;99;55;18;48;41;57;83;51;64;8;(3-6);20;Caldas;Riosucio;MagdalenaCauca;RíoFRíoyOtrosDirectosalCauca;4700909;2159041;LAS MINAS;
26180130;PINTADA LA [26180130];33;41;85;34;37;57;44;37;65;38;62;84;52;78;94;87;16;71;36;77;42;70;94;73;40;82;81;49;89;72;76;39;52;22;12;1;53;19;62;15;31;78;52;65;74;58;1;92;82;89;72;42;2;(3-6);20;Caldas;Aguadas;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4712149;2194019;LA PINTADA;SUROESTE
26180160;ABEJORRAL [26180160];42;61;35;73;55;43;75;51;14;54;98;0;82;17;40;15;8;35;58;77;63;73;57;100;2;87;75;15;43;20;40;13;57;42;52;39;42;83;10;55;98;76;100;19;96;39;76;41;45;24;62;44;96;(3-6);20;Antioquia;Abejorral;MagdalenaCauca;RíoArma;4730952;2197915;;ORIENTE
26180170;UNION LA [26180170];48;56;89;76;92;5;10;0;8;36;49;19;18;48;62;78;58;96;61;13;2;13;11;4;56;20;53;64;33;60;76;43;93;45;15;94;85;36;53;32;100;13;49;8;58;28;25;95;26;66;72;42;96;(4-6);19;Antioquia;LaUnión;MagdalenaCauca;RíoArma;4736483;2221377;CHUSCALITO;ORIENTE
26180180;SONSON [26180180];47;18;38;28;44;12;53;82;29;99;38;69;81;75;99;94;31;1;15;65;37;34;57;40;71;37;80;54;83;10;77;98;98;17;13;36;22;13;16;69;62;65;44;56;77;80;6;47;89;1;8;84;99;(3-6);20;Antioquia;Sonsón;MagdalenaCauca;RíoArma;4745975;2190031;RIO ARRIBA;ORIENTE
26180190;AGUADAS [26180190];58;64;15;86;33;76;2;45;85;88;67;16;12;23;28;18;98;38;78;58;47;88;93;4;72;88;27;10;98;30;17;60;47;53;29;73;87;52;68;60;90;80;10;96;94;29;35;9;40;7;21;34;96;(3-6);20;Caldas;Aguadas;MagdalenaCauca;RioTapiasyotrosdirectosalCauca;4728563;2177360;LA BLANQUITA;
26180200;MONTEBELLO [26180200];77;66;79;96;97;0;80;20;36;22;33;9;1;61;68;81;51;0;5;8;95;92;27;36;11;81;94;50;61;66;81;47;91;75;72;7;71;92;33;100;39;97;46;13;27;70;10;48;27;70;60;56;97;(4-6);19;Antioquia;Montebello;MagdalenaCauca;RíoArma;4719247;2216201;LA GRANJA;SUROESTE
26180220;LA PINTADA ALERTAS [26180220];100;14;57;97;53;36;46;60;55;54;92;85;22;70;16;32;100;65;95;49;15;58;85;27;74;55;59;99;65;79;98;74;53;68;37;26;6;56;35;38;31;47;87;78;63;74;37;4;94;74;77;4;76;(3-6);20;Antioquia;LaPintada;MagdalenaCauca;RíoFRíoyOtrosDirectosalCauca;4712139;2191807;LA BOCANA;SUROESTE
26180240;PAVAS LAS [26180240];100;50;50;36;93;30;58;91;81;29;93;35;100;32;52;53;38;48;61;70;93;92;62;75;15;79;12;88;57;18;37;41;5;73;72;42;55;51;85;1;67;9;53;4;7;73;42;95;44;21;27;54;50;(3-6);20;Caldas;Aguadas;MagdalenaCauca;RíoArma;4734989;2168725;SANTA ROSA;
26180250;VALLE ALTO - AUT [26180250];100;21;72;92;94;81;21;62;12;45;56;86;56;56;80;74;2;97;86;79;42;18;25;38;18;45;36;69;56;36;76;92;59;24;61;5;91;0;25;69;48;89;5;52;11;35;45;30;72;11;68;47;39;(2-6);13;Caldas;Salamina;MagdalenaCauca;RíoArma;4743239;2149650;GUAYAQUIL;
26180260;MIRANDA LA [26180260];100;85;21;54;3;96;46;74;95;61;37;64;6;19;90;23;9;32;29;28;63;27;50;73;46;87;52;96;59;99;11;82;7;99;7;29;53;51;21;32;72;26;68;34;48;75;66;100;50;93;18;99;32;(3-6);20;Caldas;Salamina;MagdalenaCauca;RíoArma;4741520;2158191;EL CAÑON;
26185010;PELADA LA [26185010];100;19;90;28;98;74;0;14;84;23;16;91;70;36;24;54;30;87;53;83;48;63;2;21;73;2;89;4;36;12;20;33;62;56;43;45;1;61;72;56;24;3;80;12;73;83;32;12;14;69;82;52;49;(3-6);20;Caldas;Aguadas;MagdalenaCauca;RíoArma;4740345;2174959;PUENTE PIEDRA;
26185020;MESOPOTAMIA [26185020];42;79;4;91;34;23;54;3;74;88;28;68;44;92;90;87;97;67;2;36;86;25;20;17;50;23;80;23;66;79;56;83;79;66;7;0;23;71;94;19;91;42;100;25;3;45;59;28;70;43;60;73;97;(4-6);19;Antioquia;LaUnión;MagdalenaCauca;RíoArma;4743379;2208965;MINITAS;ORIENTE
26185040;SAN FELIX [26185040];58;37;67;70;21;92;51;81;7;54;95;7;0;40;70;49;21;1;81;85;63;41;57;74;43;83;74;59;29;57;82;13;90;43;23;24;3;10;59;43;26;50;50;51;83;66;64;63;5;84;90;92;93;(3-6);20;Caldas;Salamina;MagdalenaCauca;RíoArma;4736869;2152212;EL CEDRAL;
26190080;BETANIA-VOLGA [26190080];4;68;62;72;85;27;71;11;0;7;45;38;39;14;48;70;52;64;60;50;94;81;97;78;91;47;95;28;3;34;46;49;30;23;50;90;45;58;67;64;4;71;74;67;19;20;3;29;25;27;37;56;2;(3-5);11;Antioquia;Betania;MagdalenaCauca;RíoSanJuan;4669645;2188694;TAPARTO;SUROESTE
26190090;BETANIA-LAS GUACAS [26190090];81;4;21;38;29;6;49;46;52;28;61;88;75;69;84;54;20;18;86;1;82;60;8;41;67;10;57;64;43;100;54;92;69;48;27;31;7;7;78;27;84;19;20;21;61;1;37;60;20;90;40;84;98;(3-5);11;Antioquia;Betania;MagdalenaCauca;RíoSanJuan;4670542;2194775;TRAVIESAS;SUROESTE
26190100;SANTA BARBARA [26190100];81;57;39;59;93;42;99;64;79;92;1;16;80;22;35;18;41;25;22;31;44;61;24;91;49;62;4;68;99;75;95;89;71;11;91;94;58;39;29;25;37;75;41;84;24;53;91;97;74;93;92;8;96;(3-5);11;Antioquia;Andes;MagdalenaCauca;RíoSanJuan;4678797;2173598;LAS FLORES;SUROESTE
26190120;CAMPAMENTO [26190120];100;59;75;12;56;97;100;83;30;100;25;32;8;85;39;55;48;35;86;79;95;66;79;5;11;88;20;92;22;24;31;8;46;62;33;48;35;79;65;88;87;55;4;10;89;28;95;22;28;17;87;98;34;(3-5);11;Antioquia;Andes;MagdalenaCauca;RíoSanJuan;4681576;2186568;LA PRADERA;SUROESTE
26190130;MANSA LA [26190130];79;10;13;97;6;63;39;46;19;76;62;59;71;47;91;2;99;89;96;18;26;1;58;96;48;51;55;57;23;66;56;66;86;56;69;98;91;14;72;22;93;2;55;89;55;21;61;49;30;71;50;61;5;(3-5);11;Chocó;ElCarmen;Caribe;DariénAltoAtrato;4656744;2194295;CAUDUAS;
26195020;ITA ANDES [26195020];53;76;53;59;84;52;67;67;77;23;66;6;35;77;56;86;39;19;32;82;0;66;59;46;87;56;47;79;62;32;59;1;1;67;33;26;15;16;36;58;59;44;65;38;82;84;49;66;79;21;99;15;95;(3-5);11;Antioquia;Andes;MagdalenaCauca;RíoSanJuan;4681068;2187640;LA PRADERA;SUROESTE
26195030;JARDIN EL [26195030];100;88;58;85;88;0;17;70;39;91;23;46;29;42;30;64;74;70;80;50;49;19;73;100;66;95;9;100;31;94;37;50;19;16;49;62;82;46;75;42;80;13;74;90;83;34;99;28;42;15;28;57;48;(3-5);11;Antioquia;Jardín;MagdalenaCauca;RíoSanJuan;4689841;2176172;QUEBRADA BONITA;SUROESTE
26200120;OTRAMINA [26200120];82;4;7;20;52;4;36;63;64;68;45;63;78;93;84;88;54;32;8;16;15;97;37;13;30;44;13;54;80;30;100;38;86;83;64;17;47;12;22;94;42;15;9;32;18;66;18;53;50;36;93;58;97;(4-5);12;Antioquia;Titiribí;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4690769;2229847;SITIO VIEJO;SUROESTE
26200130;BOLOMBOLO [26200130];100;17;59;55;68;82;71;14;54;97;94;91;13;100;33;11;34;57;17;51;34;21;64;16;94;34;77;2;34;1;77;85;20;87;26;6;97;75;13;56;36;13;84;57;100;54;69;8;86;76;8;96;79;(4-5);12;Antioquia;Venecia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4685681;2218484;BOLOMBOLO;SUROESTE
26200140;ARMENIA [26200140];100;82;75;91;4;85;98;4;81;31;25;15;48;24;64;55;70;38;54;75;98;57;52;95;83;15;92;85;24;38;40;34;9;79;37;31;74;18;95;80;90;77;73;20;14;90;59;72;20;54;29;77;86;(4-5);12;Antioquia;Armenia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4693371;2239240;LA HORCONA;OCCIDENTE
26200150;FREDONIA [26200150];100;35;11;44;22;35;76;28;62;51;66;79;74;74;71;91;20;90;75;99;96;29;18;61;0;51;40;47;60;54;70;55;78;0;72;98;13;81;33;74;27;94;36;85;88;67;33;53;78;46;60;89;87;(4-6);19;Antioquia;Fredonia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4702818;2214720;EL CINCO;SUROESTE
26205030;FARALLONES [26205030];100;9;89;42;61;1;42;83;11;78;30;82;8;25;92;56;63;28;22;37;59;31;54;51;52;76;46;59;92;81;8;74;17;94;11;33;31;31;11;52;48;71;70;44;54;98;74;94;69;31;34;23;4;(3-6);20;Antioquia;LaPintada;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4710319;2197714;LA PINTADA;SUROESTE
26205040;IGUINA HACIENDA [26205040];100;76;18;45;15;5;90;46;85;29;4;22;72;33;45;41;12;92;73;60;67;52;22;72;92;93;85;25;30;95;24;53;65;49;34;65;52;81;74;65;58;10;0;6;5;99;38;14;69;54;36;77;2;(5-5);18;Antioquia;Anzá;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4682963;2262385;HIGUINA;OCCIDENTE
26205060;NOQUE LA [26205060];100;19;81;23;36;43;32;35;76;69;62;76;41;81;96;50;91;57;36;100;4;15;90;38;58;22;60;29;56;73;46;15;42;85;98;69;18;92;28;96;8;45;5;28;49;21;87;53;97;74;2;30;11;(5-5);18;Antioquia;Anzá;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4686673;2266052;LA NOQUE;OCCIDENTE
26205070;PLATA LA [26205070];100;69;43;87;52;73;87;87;4;70;13;99;94;16;90;13;26;19;49;6;56;24;37;94;32;76;49;79;93;62;1;82;87;36;32;17;35;11;65;31;58;26;41;81;22;99;92;7;21;40;14;20;18;(4-5);12;Antioquia;Venecia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4688273;2219946;BOLOMBOLO;SUROESTE
26205080;ALDEA LA [26205080];100;48;98;91;81;6;2;13;7;98;49;16;30;34;15;67;60;74;27;70;83;88;86;83;69;12;14;17;100;40;55;16;50;25;70;68;62;75;45;96;6;80;93;11;21;52;27;98;23;67;77;57;59;(5-6);14;Antioquia;Medellín;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4701290;2259453;LA ALDEA;Valle de Aburrá
26210070;CAICEDO [26210070];82;84;53;26;20;23;54;40;41;48;28;71;82;91;51;74;96;98;91;5;73;23;27;30;51;16;73;30;63;76;32;70;86;79;3;63;10;3;97;62;66;65;31;61;75;41;91;59;75;15;59;99;94;(5-5);18;Antioquia;Caicedo;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4670302;2266806;BELLA AGUADA;OCCIDENTE
26210080;HERRADURA LA [26210080];92;74;27;65;69;61;1;47;72;14;55;34;77;0;13;95;61;89;41;34;27;54;47;44;67;66;8;46;75;94;71;23;87;7;97;29;50;46;46;64;51;87;96;83;79;91;45;99;32;7;51;48;95;(4-5);12;Antioquia;Concordia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4681993;2232801;MORRON;SUROESTE
26210090;ANZA [26210090];83;78;77;9;48;18;68;88;35;63;32;21;27;49;45;44;45;30;7;48;77;70;69;12;1;7;85;98;24;33;10;42;54;57;50;50;47;81;19;87;2;80;59;12;45;58;12;61;52;59;86;52;98;(5-5);18;Antioquia;Anzá;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4683745;2255352;VENDIAGUAL;OCCIDENTE
26210110;PENALISA [26210110];100;31;96;86;26;39;32;35;41;53;82;48;68;41;11;10;66;8;73;12;15;20;35;14;37;71;23;94;43;45;88;54;92;58;0;13;19;40;26;26;49;48;57;44;66;50;60;2;69;100;75;15;97;(4-5);12;Antioquia;Salgar;MagdalenaCauca;RíoSanJuan;4683316;2214615;PEÑALISA;SUROESTE
26210130;GUASABRA [26210130];100;66;46;49;90;16;86;71;72;92;60;29;90;12;45;79;28;25;96;75;4;84;27;39;9;22;92;81;68;8;77;3;10;84;86;30;44;74;24;3;83;99;64;80;6;12;89;18;83;23;56;32;87;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4673181;2277562;COLORADAS;OCCIDENTE
26210140;ALTAMIRA [26210140];100;67;62;76;83;97;10;5;94;9;13;39;32;61;9;42;65;59;79;43;86;73;92;2;72;85;41;17;22;98;39;59;25;88;38;95;6;2;87;97;19;26;100;13;14;36;70;43;74;39;83;69;88;(4-5);12;Antioquia;Betulia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4674145;2246044;LA  ASOMADERA;SUROESTE
26215010;CONCORDIA [26215010];45;1;87;56;19;23;26;43;42;65;49;55;97;83;81;67;90;100;5;6;21;76;54;31;35;77;15;63;48;79;5;71;10;24;78;57;87;39;52;18;97;3;83;61;50;91;59;67;90;76;45;87;92;(4-5);12;Antioquia;Concordia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4676912;2226226;SAN LUIS;SUROESTE
26215020;CANAFISANTO [26215020];100;37;77;33;46;87;77;78;73;87;3;71;36;67;19;29;39;35;22;57;10;53;66;39;60;69;82;99;64;41;91;24;62;15;55;31;64;64;72;84;54;67;23;71;13;95;94;37;10;44;98;54;26;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4688527;2267886;SAN NICOLAS;OCCIDENTE
26220050;CUMBRE LA [26220050];83;85;95;54;24;61;7;97;3;53;94;20;52;17;67;75;34;57;43;100;77;93;86;76;100;32;98;100;79;62;69;45;64;82;95;88;78;58;36;34;2;31;98;49;25;44;61;30;77;84;46;16;63;(6-5);8;Antioquia;Peque;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4676025;2336188;GUAYABAL;OCCIDENTE
26220060;TUNAL EL [26220060];100;25;7;11;16;56;57;48;51;31;57;98;38;81;60;10;0;97;8;93;28;31;10;37;32;53;83;72;15;58;99;11;95;32;96;39;11;35;57;16;52;48;37;81;44;10;66;78;18;45;14;91;0;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4686786;2286335;KILOMETRO 2;OCCIDENTE
26220090;GIRALDO [26220090];85;32;56;62;64;96;32;1;87;71;20;87;4;19;14;37;95;44;28;13;91;20;60;53;92;6;76;17;94;100;46;29;16;48;24;62;55;71;42;55;5;99;89;82;8;96;28;4;98;7;51;53;98;(5-5);18;Antioquia;Giraldo;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4673148;2298001;LA PLANTA;OCCIDENTE
26220100;GRANJA LA [26220100];100;72;83;78;4;85;95;37;81;22;27;2;55;35;77;17;58;94;64;77;73;60;1;30;33;10;9;80;29;63;49;67;79;75;89;67;9;22;93;92;12;8;42;31;44;11;64;69;49;90;55;72;88;(7-5);2;Antioquia;Ituango;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4698190;2359984;EL GUADUAL;NORTE
26220110;SANTA RITA [26220110];100;99;99;12;33;35;41;15;73;58;82;41;57;98;88;81;93;66;15;21;24;47;13;93;43;62;100;43;83;97;93;17;86;26;29;94;73;76;42;35;49;72;30;82;53;66;6;63;76;5;91;21;75;(7-6);13;Antioquia;Ituango;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4711187;2368105;EL RECREO;NORTE
26225010;ITUANGO [26225010];67;50;53;79;49;62;4;66;8;74;76;5;97;48;83;35;14;28;51;60;70;64;76;4;61;0;4;95;37;90;33;6;40;76;46;58;47;40;90;87;74;70;69;39;89;29;8;99;38;28;20;23;6;(7-5);2;Antioquia;Ituango;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4698240;2354492;LOS GALGOS;NORTE
26225030;COTOVE HACIENDA [26225030];100;38;95;69;70;40;67;7;9;15;42;52;35;42;18;84;51;50;96;95;11;13;27;98;27;40;44;20;39;80;55;85;75;54;94;9;78;6;74;52;2;19;32;88;67;54;33;74;42;69;87;62;78;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4687419;2280864;EL ESPINAL;OCCIDENTE
26225040;PIUNTI HACIENDA [26225040];45;2;43;20;23;42;33;75;48;56;45;73;15;54;83;76;25;35;45;7;31;53;85;47;76;71;58;85;88;4;71;26;10;10;33;19;27;28;51;47;20;68;38;50;6;45;100;66;8;9;61;8;77;(6-5);8;Antioquia;Buriticá;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4678071;2302558;LOS ARADOS;OCCIDENTE
26225050;PALMAR EL [26225050];100;94;9;87;63;41;10;50;17;91;87;36;70;2;68;12;91;20;69;66;52;22;46;98;92;81;7;1;14;24;0;51;18;32;64;28;80;71;87;41;84;3;3;90;84;0;11;44;34;91;30;44;12;(6-6);14;Antioquia;Ituango;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4705552;2345230;LOS GALGOS;NORTE
26225060;HACIENDA COTOVE - AUT [26225060];100;45;87;0;80;95;100;3;41;80;49;2;58;6;73;90;56;85;6;2;14;99;84;52;27;38;42;25;69;45;65;41;82;95;4;64;87;7;27;22;7;4;24;44;47;64;27;71;21;53;67;38;7;(5-5);18;Antioquia;SantaFeDeAntioquia;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdia;4687419;2280864;EL ESPINAL;OCCIDENTE
26230010;OLAYA [26230010];84;7;13;2;17;30;63;67;20;88;74;94;93;89;9;25;5;48;86;65;70;22;93;29;83;73;78;17;58;86;27;68;47;11;2;45;11;89;5;58;51;40;74;61;57;57;72;83;56;69;1;72;88;(5-5);18;Antioquia;Olaya;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4689298;2291342;EL PENCAL;OCCIDENTE
26230110;SAN ANDRES [26230110];83;58;48;81;69;65;78;81;74;47;87;43;28;52;61;4;83;27;69;89;36;86;82;93;22;62;31;97;93;63;80;49;24;42;66;62;75;58;41;20;76;75;96;82;6;82;1;76;92;31;24;0;98;(6-6);14;Antioquia;SanAndrés;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4705069;2322352;EL BARRO;NORTE
26230130;CRUCES ARRIBA [26230130];100;15;68;85;88;0;27;19;48;48;41;64;87;50;81;70;22;90;4;83;100;27;29;23;97;39;53;62;50;55;69;85;65;79;70;9;38;79;19;86;42;32;14;100;96;31;65;27;67;49;36;79;94;(6-6);14;Antioquia;SanAndrés;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4711715;2319811;CRUCES;NORTE
26230140;PLACITA LA [26230140];84;17;18;32;38;26;55;68;10;54;81;84;26;13;22;20;89;40;30;35;20;43;79;63;63;6;46;2;2;77;20;73;43;2;23;59;96;45;59;26;69;13;63;31;30;100;12;83;69;63;2;72;97;(6-5);8;Antioquia;Liborina;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4695199;2301506;LA PEÑOLA;OCCIDENTE
26230160;BRICENO [26230160];83;39;83;22;0;11;94;34;2;18;29;25;48;21;43;84;24;90;46;76;67;83;99;64;14;81;10;23;19;4;23;26;56;49;62;40;44;97;89;68;34;77;64;81;93;66;79;22;23;1;6;46;97;(6-6);14;Antioquia;Briceño;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4722671;2343874;SAN FRANCISCO;NORTE
26230180;LLANOS DE SAN JUAN [26230180];100;1;99;10;52;95;32;38;2;82;18;88;51;57;6;78;91;85;75;14;18;17;14;100;70;30;37;39;60;70;74;80;57;0;97;95;80;80;90;3;97;12;83;33;37;14;58;9;61;37;69;96;55;(5-5);18;Antioquia;SanJerónimo;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4699480;2268970;LAS ESTANCIAS;OCCIDENTE
26230190;ORO EL [26230190];100;43;46;66;15;85;69;88;65;70;10;86;96;8;79;28;54;21;37;4;68;45;50;90;21;85;89;94;7;90;0;17;84;49;80;7;20;14;44;99;51;18;47;60;28;50;60;72;90;53;95;78;32;(6-5);8;Antioquia;Sabanalarga;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4694382;2325013;EL ORO;OCCIDENTE
26230200;SABANALARGA [26230200];100;62;95;1;78;6;86;3;19;12;65;89;59;44;41;77;34;58;39;68;8;52;1;98;71;38;77;21;10;16;64;92;48;50;11;59;55;28;51;37;13;68;84;77;49;5;7;92;94;7;34;40;88;(6-5);8;Antioquia;Sabanalarga;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4689003;2315383;SAN CRISTOBAL PENA;OCCIDENTE
26230220;OCULTA LA [26230220];100;96;37;81;23;25;45;39;35;48;41;42;80;77;76;73;83;12;5;34;75;15;28;21;24;14;55;56;61;65;45;85;92;32;75;48;4;91;72;14;67;18;22;4;45;24;47;55;30;84;24;52;71;(6-6);14;Antioquia;Belmira;MagdalenaCauca;RíoPorce;4708447;2307904;QUEBRADITAS;NORTE
26230240;ABERTURA LA [26230240];100;26;56;15;86;75;40;71;84;12;80;96;96;16;15;38;98;18;55;46;53;36;46;69;75;78;97;48;18;3;79;11;66;10;96;5;26;86;35;8;5;85;14;67;47;46;90;28;85;62;75;15;47;(6-6);14;Antioquia;SanAndrés;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4701196;2321308;LA CIENAGA;NORTE
26235020;VEGA LA-TAB RUBIOS [26235020];41;4;53;21;74;16;3;6;33;5;19;62;100;51;37;59;56;53;5;36;89;68;86;99;95;7;84;25;39;87;13;16;94;46;25;68;18;52;75;43;86;49;66;93;99;8;79;78;48;0;32;7;14;(5-5);18;Antioquia;Sopetrán;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4690443;2280783;EL RODEO;OCCIDENTE
26235030;MATANZAS [26235030];83;93;7;24;9;57;96;66;41;18;97;64;64;66;73;97;6;90;90;76;45;49;6;30;15;46;48;30;6;63;49;79;32;65;6;67;88;73;57;5;12;12;15;82;61;14;45;87;100;70;53;72;87;(6-6);14;Antioquia;Toledo;MagdalenaCauca;DirectosRíoCaucaentreRíoSanJuanyPtoValdivia;4705580;2336288;MIRAFLORES;NORTE
26240050;UNION LA HACIENDA [26240050];72;33;62;48;81;31;0;100;78;81;87;87;29;93;36;95;30;63;10;53;33;60;61;66;93;39;53;93;61;88;83;70;10;91;43;74;25;22;19;42;28;41;20;63;76;46;80;76;62;5;57;100;14;(8-6);10;Antioquia;Cáceres;MagdalenaCauca;RíoTarazaRíoMan;4740889;2411397;NICARAGUA;BAJO CAUCA
26240060;MANIZALES [26240060];38;82;64;3;92;94;50;64;31;31;11;68;98;75;34;44;93;26;74;84;69;13;67;0;78;64;34;45;0;3;9;33;13;26;33;24;60;58;44;67;53;83;84;99;67;96;6;12;3;93;63;23;99;(8-6);10;Antioquia;Cáceres;MagdalenaCauca;CaucaSanJorgeLaMojana;4733794;2424709;MANIZALES;BAJO CAUCA
26240070;ALTO EL MUNECO [26240070];45;85;26;55;93;49;24;35;57;51;52;57;61;10;64;6;88;75;38;4;24;91;10;35;14;17;23;23;64;54;32;51;62;3;48;90;70;95;6;2;76;100;34;37;30;44;39;37;70;59;77;40;21;(7-6);13;Antioquia;Tarazá;MagdalenaCauca;RíoTarazaRíoMan;4733462;2398535;EL GUAIMARO;BAJO CAUCA
26240080;HOYO RICO [26240080];100;62;39;48;32;88;65;71;74;28;2;96;11;65;42;27;28;14;23;70;28;31;88;13;62;68;31;1;38;8;71;81;30;71;10;40;96;44;1;37;34;20;98;4;70;63;53;91;73;0;77;84;23;(7-6);13;Antioquia;Tarazá;MagdalenaCauca;RíoTarazaRíoMan;4729650;2374591;AREA SIN LEVANTAR;BAJO CAUCA
26240090;PUERTO BELGICA [26240090];100;1;4;85;25;89;6;19;28;23;18;31;60;31;82;38;64;59;71;73;29;96;36;78;89;71;89;95;4;21;89;28;8;9;75;41;58;24;51;78;74;87;57;68;8;14;92;8;94;37;13;33;77;(8-6);10;Antioquia;Cáceres;MagdalenaCauca;RíoTarazaRíoMan;4748093;2406010;PUERTO BELGICA;BAJO CAUCA
26240100;GUARUMO-LA LUCHA [26240100];38;40;83;9;41;100;69;21;64;44;48;98;67;83;83;63;99;99;85;80;79;21;1;7;8;97;39;42;48;8;79;65;62;59;64;82;97;91;2;73;21;28;91;31;98;51;41;46;84;30;70;85;94;(8-7);11;Antioquia;Cáceres;MagdalenaCauca;RíoTarazaRíoMan;4755876;2427491;GUARUMO;BAJO CAUCA
26240120;PUERTO VALDIVIA [26240120];100;3;32;73;78;56;46;3;90;86;97;90;2;45;11;90;83;35;16;6;33;0;53;56;73;60;55;69;72;72;15;58;86;15;5;32;89;55;95;35;57;4;54;48;61;66;48;88;66;78;57;70;20;(7-6);13;Antioquia;Valdivia;MagdalenaCauca;RíoTarazaRíoMan;4731440;2365365;LA AMERICA;NORTE
